scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s,file_name,fields_before,fields_after,row_updated,retry_trigger,data_csv_found
2026-04-18 01:09:27,https://us.soccerway.com/game/dordrecht-fT0n14Vt/excelsior-nNlLsRUr/?mid=rTcGTIGG,True,none,34,2.4,1.1,2.15,1.08,1.32,5.87,8.2,2.08,9721.96,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:09:37,https://us.soccerway.com/game/dordrecht-fT0n14Vt/excelsior-nNlLsRUr/?mid=xjFkcCCm,True,none,92,2.19,0.89,1.86,1.82,1.56,5.61,8.47,3.26,9733.69,netherlands_eerste_divisie_2024-2025_match_data.csv,14,92,True,no_stats,True
2026-04-18 01:09:49,https://us.soccerway.com/game/dordrecht-fT0n14Vt/fc-emmen-Stafar0g/?mid=MyrK6LZF,False,no_stats,18,2.53,0.9,1.63,0.0,0.0,4.16,5.14,2.16,9740.99,netherlands_eerste_divisie_2024-2025_match_data.csv,18,18,False,no_stats,True
2026-04-18 01:09:56,https://us.soccerway.com/game/dordrecht-fT0n14Vt/fc-emmen-Stafar0g/?mid=pCv0Sitn,True,none,92,2.53,1.51,1.47,0.59,1.83,5.83,8.09,3.5,9752.58,netherlands_eerste_divisie_2024-2025_match_data.csv,14,92,True,no_stats,True
2026-04-18 01:10:08,https://us.soccerway.com/game/dordrecht-fT0n14Vt/fc-volendam-6VbkuOqa/?mid=nwQ9GBLU,True,none,34,2.29,0.58,1.9,1.77,1.94,6.13,8.63,3.35,9764.55,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:10:20,https://us.soccerway.com/game/dordrecht-fT0n14Vt/fc-volendam-6VbkuOqa/?mid=ptbWmfq3,True,none,116,1.59,1.93,1.61,0.8,1.33,4.53,7.43,3.26,9775.25,netherlands_eerste_divisie_2024-2025_match_data.csv,14,116,True,no_stats,True
2026-04-18 01:10:31,https://us.soccerway.com/game/dordrecht-fT0n14Vt/helmond-sport-SQGBcMU5/?mid=EmAGsnVj,True,none,92,2.37,0.83,1.61,1.81,1.79,5.77,8.58,2.33,9786.15,netherlands_eerste_divisie_2024-2025_match_data.csv,14,92,True,no_stats,True
2026-04-18 01:10:42,https://us.soccerway.com/game/dordrecht-fT0n14Vt/helmond-sport-SQGBcMU5/?mid=xGUuD6kJ,True,none,34,1.98,1.84,1.52,1.61,1.55,5.05,8.64,2.72,9797.51,netherlands_eerste_divisie_2024-2025_match_data.csv,26,34,True,no_lineups,True
2026-04-18 01:10:53,https://us.soccerway.com/game/dordrecht-fT0n14Vt/jong-ajax-GncWwxTm/?mid=Qa1yTwkm,True,none,118,2.27,1.74,1.72,1.42,1.85,5.84,9.15,2.47,9809.13,netherlands_eerste_divisie_2024-2025_match_data.csv,14,118,True,no_stats,True
2026-04-18 01:11:05,https://us.soccerway.com/game/dordrecht-fT0n14Vt/jong-ajax-GncWwxTm/?mid=lM4vkQrf,False,no_stats,18,2.12,0.61,1.46,0.0,0.0,3.58,4.27,3.08,9816.48,netherlands_eerste_divisie_2024-2025_match_data.csv,14,18,True,no_stats,True
2026-04-18 01:11:12,https://us.soccerway.com/game/dordrecht-fT0n14Vt/jong-az-alkmaar-lKIgIV5b/?mid=WQsEX9eT,True,none,34,2.21,1.38,1.49,1.63,1.34,5.04,8.24,3.19,9827.91,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:11:23,https://us.soccerway.com/game/dordrecht-fT0n14Vt/jong-az-alkmaar-lKIgIV5b/?mid=pjL46y7b,True,none,92,2.04,1.29,1.41,1.85,1.46,4.91,8.24,2.83,9838.98,netherlands_eerste_divisie_2024-2025_match_data.csv,14,92,True,no_stats,True
2026-04-18 01:11:34,https://us.soccerway.com/game/dordrecht-fT0n14Vt/jong-psv-8Au8eRom/?mid=Gd4j8leU,True,none,92,2.54,1.98,1.8,1.31,1.62,5.96,9.41,2.16,9850.55,netherlands_eerste_divisie_2024-2025_match_data.csv,14,92,True,no_stats,True
2026-04-18 01:11:46,https://us.soccerway.com/game/dordrecht-fT0n14Vt/jong-psv-8Au8eRom/?mid=SSi63Pcm,True,none,34,1.53,0.94,1.69,1.24,1.35,4.57,6.91,3.11,9860.58,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:11:56,https://us.soccerway.com/game/dordrecht-fT0n14Vt/jong-utrecht-2J6mntb0/?mid=214DXYbM,True,none,116,2.25,1.74,1.75,1.72,1.55,5.55,9.16,2.01,9871.74,netherlands_eerste_divisie_2024-2025_match_data.csv,14,116,True,no_stats,True
2026-04-18 01:12:07,https://us.soccerway.com/game/dordrecht-fT0n14Vt/jong-utrecht-2J6mntb0/?mid=zeOzYnQh,True,none,34,2.03,1.07,1.52,0.62,2.01,5.56,7.41,2.9,9882.05,netherlands_eerste_divisie_2024-2025_match_data.csv,26,34,True,no_lineups,True
2026-04-18 01:12:18,https://us.soccerway.com/game/dordrecht-fT0n14Vt/maastricht-YPQnAtpC/?mid=OhtULzYj,True,none,34,2.26,0.61,1.52,1.21,1.37,5.15,7.12,3.58,9892.75,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:12:28,https://us.soccerway.com/game/dordrecht-fT0n14Vt/maastricht-YPQnAtpC/?mid=xbTZV06K,True,none,116,2.59,1.39,1.66,1.91,1.6,5.85,9.31,2.01,9904.07,netherlands_eerste_divisie_2024-2025_match_data.csv,14,116,True,no_stats,True
2026-04-18 01:12:40,https://us.soccerway.com/game/dordrecht-fT0n14Vt/roda-6FRTNZ8p/?mid=GvNQy5pA,True,none,34,2.37,1.46,1.36,1.21,1.38,5.11,7.94,3.55,9915.56,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:12:51,https://us.soccerway.com/game/dordrecht-fT0n14Vt/roda-6FRTNZ8p/?mid=vHhInGSg,True,none,94,2.51,1.25,1.54,1.32,1.54,5.59,8.33,3.93,9927.82,netherlands_eerste_divisie_2024-2025_match_data.csv,14,94,True,no_stats,True
2026-04-18 01:13:04,https://us.soccerway.com/game/dordrecht-fT0n14Vt/telstar-Aw0qTPat/?mid=0fyK1X2t,True,none,34,2.33,1.1,1.66,1.57,1.97,5.96,8.81,3.06,9939.69,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:13:15,https://us.soccerway.com/game/dordrecht-fT0n14Vt/telstar-Aw0qTPat/?mid=fqTupH7l,True,none,94,1.67,1.04,1.84,0.8,1.31,4.82,6.84,2.19,9948.72,netherlands_eerste_divisie_2024-2025_match_data.csv,14,94,True,no_stats,True
2026-04-18 01:13:24,https://us.soccerway.com/game/dordrecht-fT0n14Vt/top-oss-40amSqFn/?mid=KvQWudPM,True,none,34,2.3,1.66,1.47,1.26,1.87,5.64,8.75,3.04,9960.5,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:13:36,https://us.soccerway.com/game/dordrecht-fT0n14Vt/top-oss-40amSqFn/?mid=dv80H1iR,True,none,116,2.37,1.97,1.4,0.54,1.86,5.63,8.35,2.45,9971.3,netherlands_eerste_divisie_2024-2025_match_data.csv,18,116,True,no_stats,True
2026-04-18 01:13:47,https://us.soccerway.com/game/dordrecht-fT0n14Vt/venlo-UNA6IKFC/?mid=CxLluAGL,True,none,34,2.11,1.07,1.47,0.77,1.7,5.28,7.31,3.76,9982.37,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:13:58,https://us.soccerway.com/game/dordrecht-fT0n14Vt/venlo-UNA6IKFC/?mid=zejPC6sh,True,none,92,2.21,0.93,1.47,1.73,1.77,5.45,8.31,2.2,9992.88,netherlands_eerste_divisie_2024-2025_match_data.csv,14,92,True,no_stats,True
2026-04-18 01:14:09,https://us.soccerway.com/game/dordrecht-fT0n14Vt/vitesse-xdFA0eGc/?mid=nHWdX4BE,True,none,92,2.91,1.85,1.44,1.55,1.44,5.79,9.39,3.32,10005.59,netherlands_eerste_divisie_2024-2025_match_data.csv,14,92,True,no_stats,True
2026-04-18 01:14:21,https://us.soccerway.com/game/dordrecht-fT0n14Vt/vitesse-xdFA0eGc/?mid=rLBKZmvq,True,none,34,2.18,1.84,1.86,0.54,1.94,5.98,8.53,3.44,10017.56,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:14:33,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/excelsior-nNlLsRUr/?mid=4n6I9XrR,True,none,34,2.54,1.58,1.55,1.25,1.57,5.66,8.68,3.02,10029.26,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:14:45,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/excelsior-nNlLsRUr/?mid=UgqYApC4,True,none,92,2.04,1.38,2.26,0.8,1.63,5.93,8.31,3.43,10041.0,netherlands_eerste_divisie_2024-2025_match_data.csv,18,92,True,no_stats,True
2026-04-18 01:14:57,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/fc-emmen-Stafar0g/?mid=CGqESWWF,True,none,34,2.51,1.6,1.44,0.66,1.78,5.73,8.19,2.67,10051.87,netherlands_eerste_divisie_2024-2025_match_data.csv,30,34,True,no_lineups,True
2026-04-18 01:15:08,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/fc-emmen-Stafar0g/?mid=r99d46sS,True,none,92,2.52,1.3,1.69,0.95,1.86,6.07,8.51,2.57,10062.95,netherlands_eerste_divisie_2024-2025_match_data.csv,18,92,True,no_stats,True
2026-04-18 01:15:19,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/fc-volendam-6VbkuOqa/?mid=pxtWixh5,True,none,94,2.54,1.02,1.63,1.59,1.86,6.03,8.82,3.9,10075.67,netherlands_eerste_divisie_2024-2025_match_data.csv,18,94,True,no_stats,True
2026-04-18 01:15:32,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/helmond-sport-SQGBcMU5/?mid=KQIfK96F,True,none,118,2.13,1.68,1.72,1.56,1.61,5.46,8.91,2.16,10086.74,netherlands_eerste_divisie_2024-2025_match_data.csv,18,118,True,no_stats,True
2026-04-18 01:15:43,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/helmond-sport-SQGBcMU5/?mid=j13MPqZO,True,none,34,2.26,0.61,1.7,1.09,1.59,5.55,7.43,2.81,10096.98,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:15:53,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/jong-ajax-GncWwxTm/?mid=4bO4yhd4,True,none,34,2.52,1.39,1.37,1.29,1.54,5.43,8.29,2.27,10107.54,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:16:04,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/jong-ajax-GncWwxTm/?mid=OMkaymPG,True,none,92,2.09,0.58,1.45,1.04,1.83,5.37,7.19,2.59,10117.32,netherlands_eerste_divisie_2024-2025_match_data.csv,88,92,True,no_lineups,True
2026-04-18 01:16:14,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/jong-az-alkmaar-lKIgIV5b/?mid=27BfsZto,True,none,34,2.07,0.6,1.32,1.76,1.32,4.71,7.25,3.74,10128.3,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:16:25,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/jong-az-alkmaar-lKIgIV5b/?mid=IDU9DD7j,True,none,116,2.51,1.77,1.74,1.18,2.04,6.29,9.44,3.87,10141.62,netherlands_eerste_divisie_2024-2025_match_data.csv,14,116,True,no_stats,True
2026-04-18 01:16:38,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/jong-psv-8Au8eRom/?mid=Y9S3HM8O,True,none,118,2.12,0.54,1.79,1.86,1.67,5.58,8.15,2.56,10152.33,netherlands_eerste_divisie_2024-2025_match_data.csv,18,118,True,no_stats,True
2026-04-18 01:16:49,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/jong-utrecht-2J6mntb0/?mid=INup1Fsm,True,none,92,2.02,1.1,1.33,2.0,1.61,4.96,8.25,2.61,10163.19,netherlands_eerste_divisie_2024-2025_match_data.csv,14,92,True,no_stats,True
2026-04-18 01:16:59,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/jong-utrecht-2J6mntb0/?mid=dGRI86GN,True,none,34,2.16,1.71,1.69,1.25,1.49,5.34,8.47,2.05,10173.71,netherlands_eerste_divisie_2024-2025_match_data.csv,26,34,True,no_lineups,True
2026-04-18 01:17:10,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/maastricht-YPQnAtpC/?mid=UwaX8OTk,True,none,92,2.45,1.62,1.47,1.53,1.64,5.56,8.92,3.18,10185.81,netherlands_eerste_divisie_2024-2025_match_data.csv,18,92,True,no_stats,True
2026-04-18 01:17:22,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/maastricht-YPQnAtpC/?mid=lfbbVm5m,True,none,34,2.05,0.53,1.55,1.02,1.84,5.44,7.18,3.32,10196.31,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:17:33,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/telstar-Aw0qTPat/?mid=zggIHAoA,True,none,116,2.55,1.62,1.51,0.76,2.3,6.36,8.94,2.89,10208.14,netherlands_eerste_divisie_2024-2025_match_data.csv,112,116,True,no_lineups,True
2026-04-18 01:17:45,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/top-oss-40amSqFn/?mid=0IHFP9Fr,True,none,34,2.1,1.12,1.63,1.84,1.85,5.58,8.72,3.85,10220.71,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:17:57,https://us.soccerway.com/game/eindhoven-fc-YJaj0Opm/top-oss-40amSqFn/?mid=jk5yij84,True,none,92,2.61,1.74,1.5,1.54,1.42,5.53,9.01,3.28,10233.0,netherlands_eerste_divisie_2024-2025_match_data.csv,88,92,True,no_lineups,True
2026-04-18 01:18:10,https://us.soccerway.com/game/excelsior-nNlLsRUr/fc-volendam-6VbkuOqa/?mid=p4tl8cED,True,none,116,2.8,1.69,1.49,0.67,1.32,5.61,8.14,2.08,10243.22,netherlands_eerste_divisie_2024-2025_match_data.csv,112,116,True,no_lineups,True
2026-04-18 01:18:20,https://us.soccerway.com/game/excelsior-nNlLsRUr/jong-psv-8Au8eRom/?mid=Sl19HRuC,True,none,34,2.67,0.69,1.43,1.36,1.66,5.76,8.01,2.92,10254.15,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:18:31,https://us.soccerway.com/game/excelsior-nNlLsRUr/jong-utrecht-2J6mntb0/?mid=0Eadv45F,True,none,34,2.22,1.62,1.63,0.93,1.76,5.61,8.34,3.09,10265.58,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:18:42,https://us.soccerway.com/game/excelsior-nNlLsRUr/jong-utrecht-2J6mntb0/?mid=bBUoMVy3,True,none,116,2.05,1.6,1.87,0.76,1.78,5.7,8.25,3.45,10277.27,netherlands_eerste_divisie_2024-2025_match_data.csv,14,116,True,no_stats,True
2026-04-18 01:18:54,https://us.soccerway.com/game/excelsior-nNlLsRUr/maastricht-YPQnAtpC/?mid=Of3J6kAd,True,none,34,1.96,0.81,1.62,1.1,1.69,5.27,7.39,2.73,10287.39,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:19:04,https://us.soccerway.com/game/excelsior-nNlLsRUr/maastricht-YPQnAtpC/?mid=tdi0NZIO,True,none,116,2.32,1.03,1.79,0.67,1.88,5.99,7.9,3.11,10298.4,netherlands_eerste_divisie_2024-2025_match_data.csv,14,116,True,no_stats,True
2026-04-18 01:19:15,https://us.soccerway.com/game/excelsior-nNlLsRUr/roda-6FRTNZ8p/?mid=Sfdjw9f4,True,none,94,2.18,0.95,1.77,0.71,1.54,5.49,7.34,3.29,10309.03,netherlands_eerste_divisie_2024-2025_match_data.csv,14,94,True,no_stats,True
2026-04-18 01:19:26,https://us.soccerway.com/game/excelsior-nNlLsRUr/roda-6FRTNZ8p/?mid=l0ik3G34,True,none,34,2.31,0.92,1.7,1.38,1.46,5.47,7.94,2.3,10319.28,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:19:36,https://us.soccerway.com/game/fc-volendam-6VbkuOqa/vitesse-xdFA0eGc/?mid=I3JC4FyB,True,none,94,1.91,1.2,1.39,1.42,1.69,4.99,7.79,2.22,10329.29,netherlands_eerste_divisie_2024-2025_match_data.csv,14,94,True,no_stats,True
2026-04-18 01:19:46,https://us.soccerway.com/game/fc-volendam-6VbkuOqa/vitesse-xdFA0eGc/?mid=hhl6aY2T,True,none,34,2.46,0.72,1.31,1.48,1.61,5.38,7.77,3.4,10340.46,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:19:57,https://us.soccerway.com/game/helmond-sport-SQGBcMU5/jong-ajax-GncWwxTm/?mid=82svNQvm,True,none,116,5.2,1.8,1.67,1.82,1.43,8.3,12.11,3.17,10355.74,netherlands_eerste_divisie_2024-2025_match_data.csv,18,116,True,no_stats,True
2026-04-18 01:20:13,https://us.soccerway.com/game/helmond-sport-SQGBcMU5/jong-psv-8Au8eRom/?mid=dn8nm4D6,True,none,34,2.55,1.09,1.44,1.88,1.4,5.39,8.56,3.47,10367.77,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:20:25,https://us.soccerway.com/game/helmond-sport-SQGBcMU5/jong-utrecht-2J6mntb0/?mid=fktS4a4S,True,none,34,2.63,1.83,1.23,1.77,1.32,5.18,8.96,3.14,10379.88,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:20:37,https://us.soccerway.com/game/jong-ajax-GncWwxTm/jong-utrecht-2J6mntb0/?mid=SGJtV8oo,True,none,92,2.03,0.61,1.83,1.87,1.89,5.75,8.42,3.45,10391.74,netherlands_eerste_divisie_2024-2025_match_data.csv,14,92,True,no_stats,True
2026-04-18 01:20:49,https://us.soccerway.com/game/jong-az-alkmaar-lKIgIV5b/jong-psv-8Au8eRom/?mid=tO74xrzS,True,none,34,2.41,0.99,1.6,1.12,1.85,5.86,8.13,3.86,10403.73,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:21:01,https://us.soccerway.com/game/jong-az-alkmaar-lKIgIV5b/jong-utrecht-2J6mntb0/?mid=tY21JmBa,True,none,34,3.27,1.16,1.49,0.77,1.88,6.64,8.74,3.91,10416.38,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:21:13,https://us.soccerway.com/game/jong-az-alkmaar-lKIgIV5b/maastricht-YPQnAtpC/?mid=ARP8fGeD,True,none,34,2.06,1.02,1.76,1.83,2.08,5.9,8.93,2.97,10428.28,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:21:25,https://us.soccerway.com/game/jong-psv-8Au8eRom/maastricht-YPQnAtpC/?mid=INPE2Uf3,True,none,34,2.67,1.73,1.42,0.94,1.96,6.05,8.89,3.15,10440.32,netherlands_eerste_divisie_2024-2025_match_data.csv,30,34,True,no_lineups,True
2026-04-18 01:21:37,https://us.soccerway.com/game/jong-psv-8Au8eRom/top-oss-40amSqFn/?mid=zFtxOyNt,True,none,34,2.61,1.97,1.71,0.62,1.95,6.27,9.05,2.16,10451.54,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:21:49,https://us.soccerway.com/game/jong-psv-8Au8eRom/venlo-UNA6IKFC/?mid=fuel9lV1,True,none,34,2.39,0.68,1.76,0.72,1.3,5.45,7.03,3.53,10462.1,netherlands_eerste_divisie_2024-2025_match_data.csv,30,34,True,no_lineups,True
2026-04-18 01:21:59,https://us.soccerway.com/game/jong-utrecht-2J6mntb0/maastricht-YPQnAtpC/?mid=lO76eKU7,True,none,116,2.82,1.17,1.73,1.49,1.74,6.29,9.13,3.81,10475.04,netherlands_eerste_divisie_2024-2025_match_data.csv,18,116,True,no_stats,True
2026-04-18 01:22:12,https://us.soccerway.com/game/jong-utrecht-2J6mntb0/maastricht-YPQnAtpC/?mid=zHHFkCie,True,none,34,2.64,1.57,1.42,0.57,2.25,6.31,8.62,3.65,10487.31,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:22:24,https://us.soccerway.com/game/jong-utrecht-2J6mntb0/roda-6FRTNZ8p/?mid=MNCI91J7,True,none,92,2.67,0.86,1.29,0.52,1.71,5.67,7.24,3.36,10497.92,netherlands_eerste_divisie_2024-2025_match_data.csv,18,92,True,no_stats,True
2026-04-18 01:22:35,https://us.soccerway.com/game/jong-utrecht-2J6mntb0/roda-6FRTNZ8p/?mid=b7Qmt5J5,True,none,34,2.51,1.5,1.35,1.16,1.54,5.4,8.23,2.43,10508.58,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:22:46,https://us.soccerway.com/game/jong-utrecht-2J6mntb0/telstar-Aw0qTPat/?mid=29jB3TiA,False,no_stats,18,1.67,1.87,2.33,0.0,0.0,4.0,5.97,2.11,10516.66,netherlands_eerste_divisie_2024-2025_match_data.csv,18,18,False,no_stats,True
2026-04-18 01:22:54,https://us.soccerway.com/game/jong-utrecht-2J6mntb0/telstar-Aw0qTPat/?mid=Gngs5xZi,False,no_lineups,26,3.64,1.97,1.89,1.19,1.37,6.9,10.21,2.64,10529.51,netherlands_eerste_divisie_2024-2025_match_data.csv,18,26,True,no_stats,True
2026-04-18 01:23:07,https://us.soccerway.com/game/jong-utrecht-2J6mntb0/venlo-UNA6IKFC/?mid=r9kZrYRI,True,none,116,2.27,1.61,2.09,1.12,1.65,6.01,8.94,2.42,10540.87,netherlands_eerste_divisie_2024-2025_match_data.csv,18,116,True,no_stats,True
2026-04-18 01:23:18,https://us.soccerway.com/game/jong-utrecht-2J6mntb0/vitesse-xdFA0eGc/?mid=AgbwgCjJ,False,no_stats,18,2.22,0.96,2.35,0.0,0.0,4.57,5.64,2.96,10549.48,netherlands_eerste_divisie_2024-2025_match_data.csv,14,18,True,no_stats,True
2026-04-18 01:23:27,https://us.soccerway.com/game/jong-utrecht-2J6mntb0/vitesse-xdFA0eGc/?mid=SvI6S07d,True,none,34,2.29,0.71,1.41,1.82,1.71,5.41,8.12,3.54,10561.13,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:23:38,https://us.soccerway.com/game/maastricht-YPQnAtpC/roda-6FRTNZ8p/?mid=f9WgvDOb,True,none,94,2.38,0.53,1.43,1.89,1.6,5.41,8.04,3.57,10572.74,netherlands_eerste_divisie_2024-2025_match_data.csv,14,94,True,no_stats,True
2026-04-18 01:23:50,https://us.soccerway.com/game/maastricht-YPQnAtpC/roda-6FRTNZ8p/?mid=zyYzXiN8,True,none,34,2.02,1.31,1.72,0.92,1.41,5.15,7.56,2.95,10583.26,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:24:01,https://us.soccerway.com/game/maastricht-YPQnAtpC/telstar-Aw0qTPat/?mid=GbJsUDr1,True,none,34,1.78,1.37,1.64,1.54,1.81,5.23,8.34,2.08,10593.67,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:24:11,https://us.soccerway.com/game/maastricht-YPQnAtpC/telstar-Aw0qTPat/?mid=OtGTdaOs,True,none,30,2.14,1.74,1.33,0.75,1.72,5.19,7.88,3.15,10604.7,netherlands_eerste_divisie_2024-2025_match_data.csv,14,30,True,no_stats,True
2026-04-18 01:24:22,https://us.soccerway.com/game/maastricht-YPQnAtpC/top-oss-40amSqFn/?mid=QZPUgbNh,True,none,92,2.62,1.21,1.31,1.57,1.51,5.44,8.43,3.06,10616.19,netherlands_eerste_divisie_2024-2025_match_data.csv,14,92,True,no_stats,True
2026-04-18 01:24:34,https://us.soccerway.com/game/maastricht-YPQnAtpC/top-oss-40amSqFn/?mid=dYSDY4bD,True,none,34,2.26,1.72,1.35,0.88,1.84,5.45,8.27,3.33,10627.79,netherlands_eerste_divisie_2024-2025_match_data.csv,30,34,True,no_lineups,True
2026-04-18 01:24:45,https://us.soccerway.com/game/maastricht-YPQnAtpC/vitesse-xdFA0eGc/?mid=AJPPMmAN,True,none,92,2.35,1.95,1.72,0.95,1.85,5.92,9.01,3.78,10640.58,netherlands_eerste_divisie_2024-2025_match_data.csv,18,92,True,no_stats,True
2026-04-18 01:24:58,https://us.soccerway.com/game/maastricht-YPQnAtpC/vitesse-xdFA0eGc/?mid=zmbydTWH,True,none,34,2.12,0.71,1.67,1.08,1.94,5.73,7.71,3.72,10652.01,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:25:10,https://us.soccerway.com/game/roda-6FRTNZ8p/top-oss-40amSqFn/?mid=MZSD82M0,True,none,34,2.64,0.73,1.6,1.32,1.92,6.16,8.39,3.63,10664.03,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:25:22,https://us.soccerway.com/game/roda-6FRTNZ8p/venlo-UNA6IKFC/?mid=O0v6ZVQG,True,none,34,2.62,1.63,1.52,1.58,1.88,6.02,9.43,2.54,10676.0,netherlands_eerste_divisie_2024-2025_match_data.csv,14,34,True,no_stats,True
2026-04-18 01:25:34,https://us.soccerway.com/game/roda-6FRTNZ8p/venlo-UNA6IKFC/?mid=bX5MY8L8,True,none,116,2.28,1.91,1.36,0.92,1.99,5.63,8.66,3.56,10688.22,netherlands_eerste_divisie_2024-2025_match_data.csv,18,116,True,no_stats,True
2026-04-18 01:25:46,https://us.soccerway.com/game/telstar-Aw0qTPat/top-oss-40amSqFn/?mid=jNWusWo9,True,none,34,2.33,1.49,1.67,1.23,1.49,5.49,8.42,3.43,10700.07,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:25:58,https://us.soccerway.com/game/telstar-Aw0qTPat/vitesse-xdFA0eGc/?mid=Kl1sB5T1,True,none,118,1.66,0.5,1.53,1.05,1.64,4.83,6.59,3.58,10710.24,netherlands_eerste_divisie_2024-2025_match_data.csv,18,118,True,no_stats,True
2026-04-18 01:26:08,https://us.soccerway.com/game/top-oss-40amSqFn/venlo-UNA6IKFC/?mid=KMMAsw4t,True,none,116,2.39,1.52,1.42,1.12,1.69,5.5,8.33,3.5,10722.07,netherlands_eerste_divisie_2024-2025_match_data.csv,18,116,True,no_stats,True
2026-04-18 01:26:20,https://us.soccerway.com/game/top-oss-40amSqFn/venlo-UNA6IKFC/?mid=rD1qf71U,True,none,34,2.34,1.23,1.88,1.48,1.3,5.52,8.44,3.16,10733.67,netherlands_eerste_divisie_2024-2025_match_data.csv,18,34,True,no_stats,True
2026-04-18 01:26:31,https://us.soccerway.com/game/top-oss-40amSqFn/vitesse-xdFA0eGc/?mid=IZ5pQjid,True,none,116,2.39,1.09,1.79,1.41,1.7,5.88,8.59,2.21,10744.48,netherlands_eerste_divisie_2024-2025_match_data.csv,14,116,True,no_stats,True
